9.781,9.46009,9.41409,-9.80287,
19.2656,9.54369,9.5193,-9.81843,
28.4058,9.6256,9.64342,-9.83861,
37.9645,9.72056,9.77693,-9.85974,
45.577,9.77394,9.88891,-9.88017,
54.4625,9.82416,10.0061,-9.90214,
63.336,9.83943,10.0884,-9.91847,
72.4341,9.84762,10.1812,-9.93509,
81.9117,9.82204,10.2871,-9.95144,
90.7442,9.78261,10.3704,-9.95978,
98.8667,9.71815,10.4556,-9.96792,
105.547,9.61869,10.5233,-9.97565,
111.965,9.52649,10.5782,-9.98122,
118.15,9.41217,10.6276,-9.98509,
126.141,9.26627,10.6864,-9.9874,
133.634,9.14066,10.7244,-9.9887,
141.138,9.00053,10.7638,-9.98973,
148.918,8.81397,10.7941,-9.99218,
156.707,8.65766,10.8152,-9.99548,
164.773,8.50352,10.838,-9.99937,
172.928,8.38577,10.852,-10.0042,
180.927,8.24181,10.8722,-10.0099,
187.551,8.11617,10.8827,-10.0171,
196.723,8.00443,10.8918,-10.0242,
204.722,7.90176,10.8978,-10.0318,
211.58,7.81001,10.9033,-10.041,
217.882,7.73886,10.9071,-10.051,
225.141,7.67236,10.9085,-10.0609,
231.918,7.59824,10.9134,-10.0697,
238.691,7.52857,10.9137,-10.0804,
244.892,7.46385,10.9145,-10.0881,
253.164,7.41503,10.9125,-10.0945,
261.547,7.38465,10.9103,-10.0987,
268.485,7.37051,10.907,-10.1023,
276.421,7.35376,10.9038,-10.105,
284.947,7.34023,10.9009,-10.1067,
292.569,7.34353,10.8993,-10.1068,
298.349,7.34693,10.8968,-10.1067,
305.707,7.3672,10.8955,-10.1063,
314.694,7.38861,10.8938,-10.1051,
323.205,7.42732,10.8935,-10.1032,
330.878,7.4531,10.8921,-10.1009,
338.603,7.46917,10.8896,-10.0974,
346.202,7.51255,10.889,-10.0937,
353.853,7.54254,10.8869,-10.0913,
360.844,7.58907,10.8873,-10.0892,
366.461,7.62446,10.8857,-10.0881,
372.507,7.68175,10.8867,-10.0857,
379.34,7.71596,10.8851,-10.0847,
388.319,7.77658,10.8891,-10.0843,
394.943,7.82868,10.8913,-10.0852,
401.162,7.88355,10.8991,-10.0873,
409.514,7.90514,10.8987,-10.0884,
418.866,7.94886,10.9066,-10.0904,
429.134,7.98591,10.9139,-10.0943,
438.698,8.00419,10.9161,-10.0973,
447.486,8.02227,10.9204,-10.0989,
456.988,8.0371,10.9239,-10.1014,
465.034,8.05637,10.9305,-10.1041,
473.584,8.08483,10.9435,-10.1071,
482.191,8.10547,10.9546,-10.1104,
490.024,8.12508,10.969,-10.113,
498.143,8.1363,10.9802,-10.1158,
506.049,8.14623,10.9942,-10.118,
513.625,8.15042,11.0063,-10.1198,
521.81,8.14451,11.0118,-10.1188,
529.514,8.13906,11.0257,-10.1204,
536.597,8.12169,11.0345,-10.1198,
543.81,8.11074,11.0436,-10.1208,
551.389,8.08225,11.0493,-10.1206,
558.642,8.05317,11.0573,-10.1205,
565.798,8.02643,11.0613,-10.1184,
572.904,7.98855,11.0644,-10.1139,
580.084,7.94678,11.0666,-10.1112,
587.186,7.90783,11.066,-10.1104,
594.374,7.84956,11.0652,-10.112,
601.769,7.76563,11.0606,-10.1137,
