6.7479,-9.5276,-9.30289,-9.88781,
12.6872,-9.6307,-9.42589,-9.89945,
17.9332,-9.68676,-9.49228,-9.90628,
24.6611,-9.79297,-9.62359,-9.91769,
33.9451,-9.91508,-9.7769,-9.9318,
42.6978,-10.0035,-9.89818,-9.94378,
48.7076,-10.0887,-10.0324,-9.958,
55.2218,-10.1593,-10.1631,-9.97451,
61.4673,-10.198,-10.2573,-9.98572,
67.2487,-10.2207,-10.3395,-9.99431,
73.8665,-10.2367,-10.4321,-10.0034,
80.1627,-10.2376,-10.5018,-10.0085,
86.4769,-10.2334,-10.5602,-10.0127,
96.1178,-10.2144,-10.6645,-10.0187,
104.012,-10.1993,-10.7114,-10.0212,
111.758,-10.1715,-10.7708,-10.0236,
120.097,-10.1356,-10.8361,-10.0258,
128.025,-10.0869,-10.9107,-10.0274,
134.919,-9.99317,-11.0132,-10.0271,
141.152,-9.93329,-11.0676,-10.0258,
148.939,-9.78827,-11.1623,-10.0208,
156.983,-9.68061,-11.2214,-10.0147,
165.359,-9.52526,-11.2874,-10.0047,
171.315,-9.43154,-11.3253,-9.99733,
177.329,-9.33728,-11.3631,-9.98909,
184.794,-9.24249,-11.3885,-9.98241,
191.619,-9.16792,-11.4082,-9.97676,
196.936,-9.03612,-11.4399,-9.96465,
203.737,-8.94182,-11.461,-9.956,
209.844,-8.82689,-11.4765,-9.94909,
216.692,-8.71153,-11.491,-9.94225,
225.828,-8.56678,-11.4974,-9.93518,
233.794,-8.44646,-11.5001,-9.92878,
241.282,-8.32762,-11.5034,-9.92345,
249.792,-8.16877,-11.4907,-9.91602,
257.611,-8.02181,-11.4798,-9.90907,
264.48,-7.91918,-11.4669,-9.90551,
272.364,-7.78137,-11.4428,-9.90307,
279.92,-7.64478,-11.4156,-9.90256,
286.635,-7.50011,-11.3774,-9.90299,
294.088,-7.41521,-11.3552,-9.90472,
299.071,-7.36358,-11.346,-9.90781,
306.828,-7.29022,-11.3261,-9.9119,
313.231,-7.21133,-11.2974,-9.91516,
320.286,-7.13603,-11.2705,-9.91982,
326.183,-7.06082,-11.2417,-9.9257,
331.805,-6.9796,-11.2056,-9.93186,
337.627,-6.93967,-11.1882,-9.93568,
345.641,-6.86068,-11.1497,-9.94338,
352.1,-6.81197,-11.1245,-9.95041,
357.621,-6.72926,-11.0724,-9.95757,
363.942,-6.69474,-11.0516,-9.96192,
370.732,-6.6576,-11.0275,-9.96683,
379.932,-6.63234,-11.0116,-9.9708,
388.526,-6.63234,-11.0116,-9.9708,
395.127,-6.58916,-10.981,-9.97437,
403.026,-6.53428,-10.9427,-9.97996,
412.85,-6.50359,-10.9217,-9.98403,
419.772,-6.44239,-10.8743,-9.99036,
426.077,-6.36631,-10.8118,-9.99873,
435.161,-6.28505,-10.736,-10.0087,
441.481,-6.19968,-10.6456,-10.0208,
447.402,-6.12354,-10.5485,-10.0331,
456.501,-6.053,-10.4427,-10.0427,
462.753,-6.0124,-10.3649,-10.0481,
468.554,-5.97518,-10.2821,-10.0528,
474.748,-5.91441,-10.1395,-10.0528,
481.674,-5.8783,-10.026,-10.0508,
488.768,-5.85936,-9.9474,-10.05,
496.074,-5.83537,-9.85051,-10.0498,
502.465,-5.79288,-9.68847,-10.0504,
509.185,-5.76617,-9.53433,-10.0515,
515.233,-5.75389,-9.42665,-10.053,
521.609,-5.73358,-9.31142,-10.0537,
527.789,-5.72368,-9.22645,-10.0532,
537.26,-5.6997,-9.07994,-10.0541,
541.463,-5.68837,-8.9456,-10.0527,
548.542,-5.68138,-8.87772,-10.0528,
558.869,-5.66633,-8.69694,-10.0542,
565.839,-5.65173,-8.5543,-10.0549,
573.268,-5.63553,-8.38515,-10.0552,
582.678,-5.6285,-8.27119,-10.0561,
589.76,-5.62426,-8.15569,-10.0559,
596.143,-5.61201,-7.9901,-10.0583,
605.57,-5.61076,-7.85742,-10.0602,
611.643,-5.61885,-7.69103,-10.0628,
619.404,-5.61321,-7.52682,-10.0671,
628.34,-5.61798,-7.46747,-10.0678,
634.919,-5.62283,-7.33988,-10.0731,
641.06,-5.62666,-7.24045,-10.0757,
647.555,-5.64139,-7.1372,-10.0756,
653.509,-5.64522,-7.07821,-10.0783,
661.73,-5.64986,-7.02422,-10.0814,
670.204,-5.6626,-6.93754,-10.0867,
678.618,-5.66554,-6.88827,-10.0893,
687.788,-5.6834,-6.74838,-10.0958,
696.408,-5.7091,-6.61962,-10.1032,
703.224,-5.7324,-6.49031,-10.1111,
710.198,-5.77064,-6.33116,-10.1231,
716.683,-5.79456,-6.22098,-10.1324,
723.153,-5.80456,-6.15452,-10.1361,
730.055,-5.80839,-6.08446,-10.1427,
737.204,-5.8047,-6.04277,-10.1468,
745.809,-5.80028,-5.95091,-10.1559,
