7.3152,-9.72319,-9.25319,-9.87102,
14.1327,-9.93763,-9.50447,-9.89796,
21.0863,-10.0509,-9.63598,-9.91301,
28.8921,-10.2017,-9.82149,-9.93486,
34.9423,-10.2976,-9.94622,-9.94915,
40.9999,-10.4008,-10.0901,-9.96791,
47.2069,-10.5247,-10.3022,-9.99529,
54.0756,-10.5953,-10.4693,-10.014,
61.583,-10.619,-10.5502,-10.0223,
69.8189,-10.6401,-10.6683,-10.0343,
77.77,-10.6402,-10.7644,-10.042,
84.9293,-10.621,-10.9021,-10.0494,
92.0485,-10.5856,-11.0116,-10.0569,
98.6983,-10.5305,-11.1187,-10.0629,
105.732,-10.4645,-11.2151,-10.0671,
112.446,-10.384,-11.3055,-10.0691,
118.291,-10.294,-11.3884,-10.0685,
125.066,-10.1912,-11.4608,-10.0664,
129.748,-10.1144,-11.5081,-10.0642,
137.394,-10.0126,-11.565,-10.0612,
145.858,-9.9129,-11.6097,-10.0575,
153.196,-9.79033,-11.658,-10.0529,
160.104,-9.66816,-11.7014,-10.0478,
167.8,-9.4921,-11.7527,-10.0391,
177.336,-9.36992,-11.7811,-10.0324,
185.688,-9.23885,-11.8043,-10.0243,
192.177,-9.07642,-11.8253,-10.0162,
199.564,-8.94515,-11.8366,-10.0103,
208.066,-8.86522,-11.8399,-10.0059,
216.89,-8.77493,-11.8452,-10.0012,
224.715,-8.64481,-11.8493,-9.99581,
231.948,-8.49938,-11.8477,-9.99177,
239.153,-8.38121,-11.8467,-9.98856,
245.536,-8.2246,-11.8395,-9.98596,
252.599,-8.07259,-11.8284,-9.98512,
261.008,-7.94823,-11.8142,-9.98471,
269.296,-7.84443,-11.8008,-9.98462,
277.701,-7.73828,-11.7831,-9.98488,
285.906,-7.62602,-11.7593,-9.98456,
294.02,-7.50261,-11.7322,-9.98388,
302.298,-7.3683,-11.6952,-9.98456,
310.815,-7.25214,-11.6604,-9.98594,
316.869,-7.16565,-11.6307,-9.98855,
323.624,-7.05621,-11.5858,-9.99306,
330.121,-6.96848,-11.55,-9.99636,
336.727,-6.86578,-11.5039,-10.0014,
343.704,-6.75808,-11.4519,-10.007,
351.122,-6.67627,-11.4056,-10.0125,
359.98,-6.59293,-11.3564,-10.0172,
368.442,-6.49693,-11.2932,-10.0254,
375.613,-6.42964,-11.2439,-10.0327,
383.122,-6.33116,-11.1686,-10.0377,
390.618,-6.25073,-11.098,-10.0411,
397.67,-6.18858,-11.0399,-10.0456,
405.043,-6.10963,-10.9612,-10.0539,
412.395,-6.04823,-10.8892,-10.0619,
419.529,-6.01293,-10.8443,-10.0672,
426.545,-5.96921,-10.7782,-10.0729,
433.742,-5.9205,-10.7016,-10.0819,
439.885,-5.90226,-10.6595,-10.0846,
447.673,-5.88468,-10.6183,-10.0885,
456.123,-5.85674,-10.5594,-10.0946,
463.789,-5.8369,-10.5023,-10.1034,
471.29,-5.82068,-10.4417,-10.1096,
478.92,-5.81171,-10.3846,-10.1153,
486.2,-5.80614,-10.32,-10.1188,
493.684,-5.80542,-10.2199,-10.1237,
502.492,-5.80797,-10.1368,-10.1249,
509.737,-5.80995,-10.0271,-10.1269,
516.348,-5.8241,-9.88574,-10.1264,
524.056,-5.83088,-9.79328,-10.1275,
532.88,-5.84147,-9.67175,-10.125,
541.564,-5.85052,-9.58095,-10.1233,
547.574,-5.86237,-9.44933,-10.1224,
555.077,-5.87633,-9.3361,-10.12,
561.529,-5.89651,-9.17266,-10.118,
569.771,-5.91239,-9.02942,-10.1192,
577.391,-5.93044,-8.87135,-10.1211,
585.11,-5.95084,-8.71452,-10.1229,
592.291,-5.97593,-8.54084,-10.1249,
598.308,-5.99798,-8.40056,-10.1282,
605.427,-6.01867,-8.28108,-10.1308,
613.817,-6.04563,-8.13867,-10.1343,
622.713,-6.06988,-8.01763,-10.1365,
631.151,-6.10319,-7.87268,-10.1414,
637.683,-6.13369,-7.75198,-10.1461,
645.865,-6.15977,-7.65205,-10.149,
654.115,-6.18142,-7.5756,-10.1475,
661.51,-6.22288,-7.43505,-10.1422,
669.962,-6.26015,-7.32876,-10.1432,
677.989,-6.28751,-7.25175,-10.145,
685.936,-6.32207,-7.16651,-10.1464,
693.959,-6.36113,-7.0762,-10.1498,
702.063,-6.3915,-6.98532,-10.1524,
709.506,-6.42191,-6.89671,-10.1552,
717.087,-6.45526,-6.78684,-10.1571,
724.379,-6.48733,-6.66987,-10.1582,
729.733,-6.51466,-6.58164,-10.1602,
735.168,-6.55183,-6.4191,-10.1609,
742.454,-6.59601,-6.24161,-10.1634,
750.748,-6.6306,-6.10043,-10.1688,
759.669,-6.66547,-5.96749,-10.1726,
768.058,-6.69421,-5.82404,-10.1746,
774.922,-6.71664,-5.68996,-10.176,
780.589,-6.75422,-5.52254,-10.1803,
786.528,-6.77638,-5.40327,-10.1826,
794.437,-6.81063,-5.23614,-10.1836,
801.885,-6.83101,-5.11734,-10.1842,
809.586,-6.84828,-5.00182,-10.1865,
817.125,-6.86507,-4.91004,-10.1859,
825.094,-6.88824,-4.76517,-10.1859,
832.661,-6.90938,-4.68278,-10.1881,
840.137,-6.9287,-4.57523,-10.1901,
847.186,-6.94147,-4.46773,-10.1916,
854.505,-6.96294,-4.37083,-10.1931,
861.302,-6.97599,-4.27988,-10.1934,
869.176,-6.98774,-4.22553,-10.1934,
876.809,-7.00331,-4.13902,-10.1925,
884.73,-7.01329,-4.07167,-10.1938,
892.14,-7.02803,-4.0044,-10.1966,
898.857,-7.03507,-3.95776,-10.1982,
904.699,-7.03507,-3.8892,-10.2018,
910.437,-7.02634,-3.83376,-10.2064,
918.369,-7.00631,-3.77818,-10.2109,
925.497,-6.96085,-3.71983,-10.2145,
932.655,-6.89395,-3.66646,-10.2116,
940.117,-6.81609,-3.61685,-10.2071,
947.303,-6.69943,-3.56694,-10.1976,
954.795,-6.60403,-3.52838,-10.1877,
961.797,-6.49098,-3.50018,-10.1772,
969.556,-6.35067,-3.46696,-10.1649,
976.584,-6.19214,-3.45439,-10.1503,
983.648,-6.05786,-3.43709,-10.1361,
991.598,-5.91553,-3.43881,-10.1226,
1000.58,-5.79542,-3.42863,-10.11,
1008.86,-5.64957,-3.42771,-10.0967,
1017.68,-5.50562,-3.42118,-10.0839,
1024.96,-5.38234,-3.41289,-10.0734,
1032.14,-5.23755,-3.41195,-10.0636,
1039.81,-5.11725,-3.41267,-10.0559,
1047.25,-4.95151,-3.41938,-10.0468,
1054.23,-4.82954,-3.42497,-10.0406,
1062.76,-4.68437,-3.43946,-10.0342,
1069.53,-4.51448,-3.45477,-10.0279,
1077.04,-4.40937,-3.45437,-10.0242,
1084.42,-4.2756,-3.47022,-10.0193,
1091.83,-4.16638,-3.47558,-10.0151,
1098.59,-4.03851,-3.49112,-10.0107,
1104.85,-3.91666,-3.50741,-10.0071,
1111.42,-3.82139,-3.50225,-10.0053,
1118.82,-3.68817,-3.51922,-10.0052,
1126.15,-3.5998,-3.50668,-10.0074,
1135.91,-3.49659,-3.48351,-10.0107,
1144.36,-3.40403,-3.43712,-10.012,
1154.16,-3.32415,-3.37662,-10.0121,
1163.93,-3.23764,-3.31417,-10.0122,
1172.61,-3.18402,-3.26399,-10.0123,
1181.47,-3.11441,-3.17534,-10.0122,
1189.25,-3.04707,-3.10141,-10.0129,
1196.89,-2.98897,-3.00661,-10.0139,
1205.05,-2.91764,-2.9087,-10.0163,
1214.39,-2.86007,-2.84152,-10.0181,
1224.06,-2.76898,-2.73927,-10.021,
1233.03,-2.70143,-2.64503,-10.0243,
1241.2,-2.66504,-2.55636,-10.0262,
1250.11,-2.60179,-2.43621,-10.0304,
1258.71,-2.55147,-2.33723,-10.0326,
1267.66,-2.47581,-2.19118,-10.0348,
1276.62,-2.44067,-2.07104,-10.0356,
1285.74,-2.38313,-1.90614,-10.0382,
1294.05,-2.34938,-1.77437,-10.0379,
1302.77,-2.30823,-1.64242,-10.0352,
1311.14,-2.28857,-1.51773,-10.0317,
1317.25,-2.27544,-1.4049,-10.0294,
1323.51,-2.26087,-1.27971,-10.0239,
1330.05,-2.25111,-1.16207,-10.018,
1338.82,-2.2394,-1.06018,-10.0153,
1347.75,-2.23166,-0.955641,-10.0143,
1355.95,-2.23347,-0.858329,-10.0148,
1365,-2.23106,-0.77136,-10.0151,
1373.87,-2.23282,-0.680229,-10.0148,
