8.4934,6.65145,6.20109,-9.68657,
18.0972,6.71903,6.2819,-9.70678,
26.5378,6.79651,6.37493,-9.73072,
33.7949,6.93343,6.54855,-9.77095,
40.3497,7.02259,6.6647,-9.79737,
47.2565,7.10377,6.76039,-9.82188,
54.0288,7.18708,6.84561,-9.84873,
60.7973,7.26097,6.91129,-9.87274,
68.329,7.31206,6.93455,-9.88884,
74.9073,7.36318,6.94419,-9.90395,
79.8014,7.41549,6.94909,-9.92047,
86.3462,7.43952,6.93384,-9.92981,
95.3232,7.46009,6.90461,-9.93677,
103.631,7.47732,6.8661,-9.94177,
111.665,7.48662,6.82418,-9.94565,
120.736,7.48543,6.77585,-9.94896,
129.343,7.48488,6.71656,-9.9504,
138.451,7.48899,6.64073,-9.95149,
146.905,7.47267,6.57663,-9.94971,
155.841,7.44843,6.46012,-9.94516,
165.131,7.43943,6.40174,-9.94355,
172.455,7.40291,6.26694,-9.9357,
178.366,7.36831,6.1529,-9.92968,
184.986,7.33004,6.00882,-9.92295,
191.25,7.28864,5.89085,-9.91637,
197.653,7.23219,5.72223,-9.90754,
203.532,7.18621,5.58438,-9.90213,
209.359,7.14433,5.45504,-9.89515,
215.439,7.0887,5.283,-9.88917,
221.972,7.05257,5.16233,-9.88678,
228.235,7.00766,5.00737,-9.88642,
234.466,6.9677,4.87643,-9.8868,
240.771,6.94105,4.77156,-9.88868,
247.587,6.89948,4.62597,-9.89242,
253.948,6.85661,4.47626,-9.89936,
260.151,6.82203,4.35481,-9.90656,
267.677,6.79292,4.24543,-9.91436,
275.856,6.75181,4.09725,-9.91991,
284.696,6.71955,3.98104,-9.92435,
292.433,6.68219,3.84669,-9.93179,
298.415,6.64826,3.69658,-9.94535,
305.06,6.61929,3.55698,-9.95653,
311.419,6.59507,3.39176,-9.96804,
317.798,6.58285,3.25813,-9.97573,
324.041,6.5566,3.04847,-9.98482,
332.217,6.54399,2.88172,-9.99173,
338.68,6.51652,2.63255,-10.0012,
345.052,6.50219,2.46093,-10.0067,
351.257,6.47775,2.22293,-10.0129,
357.846,6.46259,2.029,-10.0164,
364.046,6.43662,1.80785,-10.0208,
371.872,6.42106,1.61038,-10.0249,
378.108,6.40116,1.36844,-10.0283,
383.732,6.39178,1.18135,-10.0287,
390.673,6.37934,0.958555,-10.03,
397.729,6.37534,0.803154,-10.0313,
406.274,6.37562,0.744015,-10.032,
413.979,6.37552,0.612426,-10.0339,
422.941,6.37594,0.477045,-10.037,
